months_age,box,distance,gender,grade,racenumber,schedule,dogName,ken,odds,time,trn,avg_weight,hiGrade
38,7,0,0,3,7,1,1152,7,2.5,30.89,11,65,3
39,8,0,0,3,7,1,1414,4,3.5,31.39,2,63,5
26,1,1,0,1,8,1,992,6,2.5,37.68,15,58,3
39,2,1,1,1,8,1,2096,0,8.0,37.89,22,76,2
50,3,1,0,1,8,1,2458,8,12.0,37.53,8,68,2
50,4,1,0,1,8,1,746,3,4.5,37.81,4,61,3
50,6,1,1,1,8,1,2053,7,4.0,37.88,11,73,2
39,8,0,1,1,4,0,1166,9,4.0,30.52,17,82,2
39,1,0,1,3,5,0,2193,12,6.0,31.22,18,76,4
26,2,0,0,3,5,0,1,0,12.0,31.18,22,60,4
26,3,0,1,3,5,0,286,2,10.0,31.47,16,75,5
63,4,0,0,3,5,0,676,15,3.5,30.79,3,69,2
26,5,0,1,3,5,0,1906,3,8.0,30.99,4,68,4
27,6,0,1,3,5,0,1260,8,2.5,31.46,8,73,5
39,7,0,1,3,5,0,791,6,7.0,30.79,15,73,2
27,8,0,1,3,5,0,2138,13,4.0,31.48,21,71,4
38,1,0,0,0,6,0,1738,10,10.0,31.55,10,65,2
39,2,0,0,0,6,0,625,4,2.5,30.92,2,60,2
39,3,0,1,0,6,0,102,2,8.0,30.74,16,76,2
62,4,0,0,0,6,0,642,12,6.0,30.59,18,65,2
38,2,0,0,2,3,0,710,10,3.5,31.08,10,59,3
62,4,0,1,2,3,0,2442,0,4.0,31.01,22,75,3
50,5,0,1,2,3,0,867,6,6.0,31.02,15,80,4
38,6,0,0,2,3,0,2429,6,8.0,30.67,15,65,2
26,7,0,1,2,3,0,633,12,7.0,31.22,18,71,4
62,8,0,1,2,3,0,2564,13,10.0,31.01,21,72,3
38,1,0,1,1,4,0,2211,1,8.0,30.99,13,76,3
62,2,0,1,1,4,0,175,0,6.0,30.71,22,69,2
38,3,0,0,1,4,0,2457,8,12.0,30.82,8,70,2
51,4,0,0,1,4,0,1383,12,10.0,30.86,18,61,3
26,5,0,1,1,4,0,709,5,2.5,30.84,5,75,3
38,2,0,1,0,6,0,2163,4,7.0,30.61,2,74,2
38,3,0,1,0,6,0,1837,1,6.0,30.89,13,78,2
26,4,0,0,0,6,0,1533,9,8.0,30.82,17,60,2
27,6,0,1,0,6,0,2065,7,4.5,30.79,11,77,2
51,7,0,1,0,6,0,681,15,4.0,30.46,3,79,2
50,8,0,1,0,6,0,1067,12,2.5,30.51,18,74,2
26,1,0,0,3,7,0,234,2,4.0,30.94,16,62,3
38,2,0,1,3,7,0,2520,13,12.0,30.83,21,75,2
38,3,0,1,3,7,0,1235,1,2.5,30.89,13,71,2
26,7,1,0,1,8,1,890,6,7.0,38.04,15,62,3
38,8,1,0,1,8,1,1478,9,6.0,37.88,17,58,2
26,1,0,1,0,9,1,704,5,6.0,30.61,5,71,2
38,3,0,1,0,9,1,1469,9,2.5,30.15,17,75,2
50,4,0,1,0,9,1,1431,10,8.0,30.84,10,73,2
38,5,0,1,0,9,1,601,12,3.5,30.39,18,72,2
38,6,0,1,0,9,1,1367,3,4.0,30.51,4,69,2
39,7,0,1,0,9,1,102,2,7.0,30.74,16,76,2
38,1,1,0,5,10,1,943,6,8.0,37.68,15,68,2
26,5,0,1,0,6,0,704,5,7.0,30.61,5,71,2
38,6,0,0,0,6,0,943,6,4.0,30.65,15,68,2
39,7,0,1,0,6,0,1624,0,4.5,30.58,22,76,2
50,8,0,0,0,6,0,1092,7,12.0,30.39,11,73,2
26,1,0,1,3,7,0,2473,2,2.5,31.51,16,75,5
38,2,0,0,3,7,0,525,13,12.0,30.94,21,67,3
26,4,0,1,3,7,0,869,6,8.0,31.06,15,69,5
39,5,0,0,3,7,0,2357,4,3.5,31.29,2,64,5
63,6,0,0,3,7,0,678,15,7.0,30.55,3,65,2
38,8,0,1,3,7,0,408,0,4.0,30.88,22,78,3
51,7,0,1,1,4,0,650,4,4.0,30.76,2,71,2
38,8,0,0,1,4,0,1233,10,7.0,30.86,10,58,2
26,2,0,0,3,5,0,1144,3,4.0,31.39,4,62,5
50,3,0,1,3,5,0,656,12,12.0,31.46,18,79,3
26,5,0,0,3,5,0,1810,4,3.5,31.45,2,67,5
26,6,0,1,3,5,0,1175,13,2.5,31.36,21,73,4
50,7,0,0,3,5,0,1159,15,7.0,30.84,3,58,2
26,8,0,0,3,5,0,1,0,8.0,31.18,22,60,4
38,5,0,1,3,7,0,1905,3,10.0,30.91,4,74,4
26,6,0,0,3,7,0,475,15,6.0,31.09,3,58,4
50,7,0,1,3,7,0,1878,0,7.0,30.94,22,70,4
27,3,0,1,1,8,0,2079,4,10.0,31.08,2,75,3
26,5,0,1,1,8,0,393,1,7.0,31.04,13,77,2
38,2,1,1,5,10,1,1492,9,4.0,37.15,17,77,2
38,3,1,1,5,10,1,161,10,4.5,37.55,10,79,2
38,4,1,1,5,10,1,1748,10,2.5,37.31,10,75,2
38,5,1,1,5,10,1,468,15,6.0,37.69,3,76,2
26,7,1,1,5,10,1,1530,9,10.0,37.76,17,73,2
38,8,1,1,5,10,1,2512,13,7.0,37.75,21,69,2
51,1,0,0,3,11,1,769,0,8.0,31.41,22,63,5
38,3,0,1,3,11,1,2021,4,10.0,30.97,2,75,4
26,4,0,1,3,11,1,239,2,12.0,31.32,16,83,4
26,1,0,0,1,8,0,886,6,6.0,30.96,15,62,3
50,2,0,1,1,8,0,1361,3,7.0,30.88,4,72,3
26,3,0,0,1,8,0,2260,2,12.0,30.72,16,64,2
51,4,0,0,1,8,0,1383,12,4.5,30.86,18,61,3
38,6,0,0,1,8,0,2457,8,10.0,30.82,8,70,2
38,7,0,0,1,8,0,1305,13,2.5,30.73,21,61,2
39,8,0,1,1,8,0,2028,0,4.0,30.83,22,74,2
38,1,0,1,0,6,0,1624,0,2.5,30.58,22,76,2
38,2,0,0,0,6,0,1864,4,12.0,30.69,2,68,2
50,3,0,0,0,6,0,1092,7,7.0,30.39,11,73,2
62,4,0,0,0,6,0,642,12,4.5,30.59,18,65,2
50,6,0,1,0,6,0,1215,8,4.0,30.75,8,84,2
26,7,0,1,0,6,0,963,6,6.0,30.64,15,74,2
38,8,0,1,0,6,0,1725,5,10.0,30.97,5,75,2
50,1,0,1,3,7,0,1244,4,7.0,30.85,2,80,2
27,2,0,1,3,7,0,1423,7,12.0,31.74,11,77,5
38,6,0,1,1,8,0,1473,9,12.0,30.96,17,73,2
39,7,0,1,1,8,0,1074,12,4.0,30.27,18,72,2
38,8,0,1,1,8,0,1634,7,4.5,30.93,11,82,3
26,1,0,1,2,9,0,1221,10,6.0,31.34,10,72,4
38,2,0,1,2,9,0,1138,1,4.0,30.95,13,69,3
50,3,0,1,2,9,0,2037,7,3.5,30.77,11,79,4
27,4,0,0,2,9,0,870,6,12.0,30.96,15,58,4
38,5,0,0,2,9,0,428,5,10.0,30.11,5,61,2
26,6,0,1,2,9,0,2554,13,7.0,31.09,21,75,4
38,7,0,1,2,9,0,1164,9,2.5,30.86,17,83,3
51,8,0,1,2,9,0,1084,15,8.0,31.24,3,72,4
62,1,0,1,0,10,0,2202,12,4.5,30.43,18,75,2
38,5,0,0,3,11,1,486,15,2.5,31.36,3,60,5
26,6,0,1,3,11,1,815,6,3.5,31.14,15,75,4
62,8,0,0,3,11,1,1199,3,6.0,31.12,4,66,4
26,2,0,0,1,12,1,1143,3,10.0,30.89,4,65,3
26,3,0,0,1,12,1,939,6,4.5,30.99,15,56,3
26,4,0,0,1,12,1,1113,12,8.0,30.79,18,62,3
39,5,0,0,1,12,1,625,4,2.5,30.92,2,60,3
38,4,0,0,2,9,0,2429,6,2.5,30.67,15,65,2
27,5,0,0,2,9,0,1143,3,4.0,30.89,4,65,3
38,6,0,0,2,9,0,710,10,10.0,31.08,10,59,3
26,7,0,1,2,9,0,633,12,12.0,31.22,18,71,4
38,1,0,0,0,10,0,457,15,12.0,31.02,3,58,2
38,2,0,1,0,10,0,601,12,4.5,30.39,18,72,2
51,3,0,1,0,10,0,622,4,4.0,30.74,2,77,2
50,4,0,1,0,10,0,1215,8,7.0,30.75,8,84,2
26,4,0,1,3,7,0,1906,3,8.0,30.99,4,68,4
26,6,0,0,3,7,0,2244,0,4.0,31.02,22,60,4
38,7,0,1,3,7,0,826,6,6.0,31.23,15,76,3
26,8,0,0,3,7,0,1333,15,3.5,31.41,3,63,5
50,1,0,0,1,8,0,1464,9,7.0,30.75,17,62,2
39,2,0,0,1,8,0,997,4,8.0,30.69,2,62,2
38,3,0,0,1,8,0,512,5,4.0,30.52,5,60,2
50,4,0,1,1,8,0,2004,7,4.5,30.76,11,94,2
39,2,0,1,0,10,0,2359,4,8.0,30.83,2,71,2
62,3,0,0,0,10,0,856,6,4.0,30.35,15,58,2
26,4,0,1,0,10,0,1498,9,12.0,30.53,17,71,2
50,5,0,1,0,10,0,1357,3,2.5,30.32,4,66,2
27,6,0,0,0,10,0,2322,10,7.0,30.46,10,60,2
26,7,0,0,0,10,0,1412,8,6.0,30.78,8,62,2
26,8,0,0,0,10,0,396,1,10.0,31.09,13,61,2
50,1,0,1,3,11,0,1879,0,6.0,30.98,22,75,3
39,3,0,0,3,11,0,580,7,4.0,30.95,11,65,3
38,8,0,1,1,12,1,1473,9,7.0,30.96,17,73,2
50,2,0,0,3,13,1,1606,4,10.0,30.66,2,66,2
38,3,0,0,3,13,1,2588,0,8.0,30.98,22,58,3
27,4,0,1,3,13,1,800,6,12.0,31.49,15,74,5
38,5,0,0,3,13,1,1654,7,7.0,32.16,11,63,5
26,6,0,0,3,13,1,2524,13,3.5,31.41,21,67,4
26,7,0,1,3,13,1,619,5,6.0,31.32,5,78,5
38,8,0,1,3,13,1,1198,3,4.0,30.58,4,69,3
26,1,0,1,2,14,1,1104,3,8.0,30.96,4,72,3
50,6,0,1,0,10,0,1431,10,6.0,30.84,10,73,2
38,7,0,1,0,10,0,1367,3,8.0,30.51,4,69,2
38,8,0,1,0,10,0,1469,9,2.5,30.15,17,75,2
26,1,0,0,3,11,0,2034,7,12.0,31.98,11,58,5
38,2,0,1,3,11,0,1614,10,10.0,31.13,10,79,4
50,3,0,0,3,11,0,1876,0,8.0,30.72,22,60,3
50,5,0,1,3,11,0,1244,4,7.0,30.85,2,80,2
26,6,0,0,3,11,0,2524,13,2.5,31.41,21,67,4
38,7,0,1,3,11,0,826,6,6.0,31.23,15,76,3
38,5,0,0,1,8,0,482,15,12.0,31.26,3,71,2
26,6,0,1,1,8,0,907,6,10.0,31.06,15,67,3
26,7,0,0,1,8,0,2222,12,6.0,30.83,18,64,2
38,8,0,1,1,8,0,1809,1,2.5,30.74,13,72,3
38,1,0,1,2,9,0,1905,3,10.0,30.91,4,74,4
26,2,0,0,2,9,0,1441,2,4.0,30.67,16,67,3
38,4,0,1,2,9,0,1219,10,3.5,30.98,10,71,3
38,6,0,1,2,9,0,1325,15,12.0,30.71,3,74,2
38,4,0,0,3,11,0,186,2,7.0,30.78,16,66,2
50,5,0,0,3,11,0,1356,3,3.5,30.64,4,59,3
50,6,0,0,3,11,0,1606,4,10.0,30.66,2,66,2
50,7,0,0,3,11,0,485,15,2.5,31.09,3,66,5
38,8,0,0,3,11,0,895,6,8.0,31.23,15,67,3
38,1,0,1,1,12,0,1843,1,4.5,31.03,13,80,3
38,2,0,1,1,12,0,820,7,7.0,30.97,11,70,3
62,3,0,0,1,12,0,1914,3,6.0,30.39,4,65,2
50,4,0,0,1,12,0,1464,9,4.0,30.75,17,62,2
27,5,0,0,1,12,0,2007,0,8.0,30.74,22,59,2
38,3,0,0,2,14,1,425,13,12.0,31.17,21,58,3
50,4,0,1,2,14,1,2191,12,10.0,30.57,18,75,2
26,7,0,1,2,14,1,418,0,6.0,31.09,22,76,3
26,8,0,0,2,14,1,1551,9,4.5,31.01,17,59,4
38,1,1,1,2,15,1,462,15,6.0,38.09,3,72,4
39,2,1,1,2,15,1,0,4,7.0,37.43,2,71,3
38,3,1,0,2,15,1,1358,3,4.0,37.52,4,57,2
26,8,0,0,3,11,0,1333,15,4.0,31.41,3,63,5
38,2,0,0,1,12,0,1864,4,8.0,30.69,2,68,2
39,3,0,0,1,12,0,512,5,6.0,30.52,5,60,2
38,5,0,1,1,12,0,532,13,12.0,30.96,21,70,2
26,6,0,0,1,12,0,1551,9,4.5,31.01,17,59,3
26,7,0,1,1,12,0,2270,10,2.5,30.84,10,74,3
38,8,0,1,1,12,0,1325,15,10.0,30.71,3,74,2
51,1,0,0,3,13,0,1398,8,8.0,30.89,8,61,3
38,1,1,0,3,1,1,536,13,12.0,38.18,21,61,4
50,2,1,0,3,1,1,685,15,10.0,37.33,3,60,2
39,3,1,1,3,1,1,405,0,2.5,37.93,22,79,4
26,5,1,0,3,1,1,1563,9,6.0,38.08,17,64,4
26,6,1,1,3,1,1,1184,1,4.0,39.17,13,75,4
38,7,0,0,2,9,0,573,13,8.0,31.45,21,61,4
38,1,0,1,0,10,0,2038,7,10.0,30.98,11,85,2
38,2,0,1,0,10,0,75,8,7.0,30.94,8,74,2
39,3,0,0,0,10,0,1072,12,4.0,30.35,18,63,2
38,4,0,1,0,10,0,2012,10,2.5,30.65,10,73,2
38,5,0,1,0,10,0,532,13,12.0,30.96,21,70,2
38,6,0,0,0,10,0,457,15,8.0,31.02,3,58,2
38,7,0,0,0,10,0,1535,9,4.5,30.63,17,59,2
38,8,0,0,0,10,0,1272,4,6.0,30.28,2,63,2
26,1,0,1,3,11,0,286,2,12.0,31.47,16,75,5
26,7,0,1,1,12,0,1306,13,12.0,30.84,21,64,3
26,8,0,0,1,12,0,1113,12,2.5,30.79,18,62,3
26,1,0,0,3,13,0,659,0,12.0,31.08,22,69,4
38,2,0,1,3,13,0,2021,4,4.0,30.97,2,75,4
38,3,0,1,3,13,0,609,12,10.0,30.89,18,73,3
26,4,0,0,3,13,0,1010,5,3.5,31.13,5,56,4
26,5,0,1,3,13,0,917,6,8.0,30.97,15,68,3
26,6,0,1,3,13,0,1175,13,2.5,31.36,21,73,4
39,8,0,1,3,13,0,673,15,7.0,30.89,3,75,3
38,5,1,1,2,15,1,2557,13,8.0,37.68,21,70,3
39,8,1,1,2,15,1,2409,0,12.0,38.09,22,67,4
38,2,0,1,3,13,0,1456,9,3.5,30.98,17,71,4
27,3,0,0,3,13,0,1146,5,12.0,31.48,5,60,5
39,4,0,0,3,13,0,2568,13,7.0,31.01,21,66,3
38,5,0,1,3,13,0,2339,15,10.0,30.64,3,73,3
39,7,0,1,3,13,0,339,6,4.0,30.78,15,72,3
26,8,0,0,3,13,0,718,12,6.0,31.55,18,62,5
26,1,0,1,2,14,0,1029,8,4.0,31.12,8,73,2
39,2,0,1,2,14,0,2360,4,7.0,30.71,2,73,3
27,3,0,1,2,14,0,2305,1,12.0,31.18,13,72,4
50,4,0,1,2,14,0,2004,7,6.0,30.76,11,94,2
27,2,0,0,4,2,1,2350,0,8.0,31.72,22,58,6
27,3,0,0,4,2,1,1639,12,4.5,31.85,18,62,6
26,4,0,1,4,2,1,2267,10,12.0,32.99,10,71,6
26,5,0,1,4,2,1,272,2,4.0,32.14,16,81,6
26,6,0,1,4,2,1,128,5,2.5,31.53,5,70,6
26,7,0,0,4,2,1,2580,15,10.0,31.46,3,56,6
26,8,0,1,4,2,1,1018,8,7.0,31.79,8,71,6
26,2,0,1,2,3,1,1939,1,2.5,30.87,13,74,4
38,3,0,0,3,11,0,1348,10,8.0,30.57,10,58,3
50,4,0,0,3,11,0,1356,3,3.5,30.64,4,59,3
26,5,0,0,3,11,0,659,0,7.0,31.08,22,69,4
27,6,0,1,3,11,0,813,6,2.5,31.39,15,72,5
38,7,0,1,3,11,0,2339,15,6.0,30.64,3,73,3
38,8,0,0,3,11,0,525,13,4.0,30.94,21,67,3
50,1,0,1,1,12,0,947,6,8.0,30.51,15,72,2
38,2,0,0,1,12,0,88,7,7.0,30.68,11,60,2
26,1,0,1,2,1,0,560,4,10.0,30.86,2,79,4
39,2,0,0,2,1,0,1660,7,8.0,30.77,11,61,3
27,3,0,0,2,1,0,2486,0,4.0,31.13,22,68,3
26,4,0,0,2,1,0,1106,3,6.0,30.97,4,65,3
38,5,0,1,2,1,0,524,13,12.0,31.02,21,70,2
38,6,0,1,2,1,0,8,10,3.5,30.91,10,77,3
38,7,0,0,2,1,0,2212,1,7.0,31.05,13,62,4
50,1,0,1,1,14,0,640,12,4.5,30.38,18,83,2
38,2,0,1,1,14,0,397,1,4.0,30.86,13,73,3
26,3,0,1,1,14,0,709,5,7.0,30.84,5,75,3
39,4,0,0,1,14,0,997,4,12.0,30.69,2,62,2
27,5,0,0,1,14,0,690,10,2.5,31.24,10,55,3
50,6,0,0,1,14,0,1328,15,6.0,30.65,3,59,3
50,7,0,0,1,14,0,2228,0,10.0,30.76,22,58,2
26,8,0,0,1,14,0,333,8,8.0,31.06,8,59,3
27,2,0,0,2,15,0,638,12,3.5,31.24,18,60,4
51,5,0,1,2,14,0,1346,10,2.5,31.05,10,71,3
38,6,0,0,2,14,0,2171,1,8.0,30.85,13,59,2
38,7,0,1,2,14,0,1496,9,10.0,30.98,17,75,3
50,8,0,1,2,14,0,2541,13,4.5,30.76,21,73,2
50,1,1,0,3,15,0,2483,13,12.0,38.46,21,62,3
38,3,1,1,3,15,0,1908,3,10.0,37.89,4,71,3
38,5,1,1,3,15,0,2546,13,4.0,37.64,21,72,2
51,6,1,0,3,15,0,174,10,7.0,38.22,10,62,4
26,7,1,0,3,15,0,50,6,3.5,38.48,15,62,5
26,3,0,1,2,3,1,815,6,8.0,31.14,15,75,4
38,4,0,1,2,3,1,2139,13,6.0,30.81,21,69,3
26,6,0,1,2,3,1,1104,3,4.0,30.96,4,72,3
27,7,0,0,2,3,1,1441,2,10.0,30.67,16,67,3
27,8,0,0,2,3,1,2244,0,3.5,31.02,22,60,4
39,1,1,0,7,4,1,2114,7,4.0,37.97,11,59,3
38,2,1,0,7,4,1,2468,0,4.5,38.49,22,66,5
26,3,1,1,7,4,1,1397,8,6.0,37.86,8,77,2
38,4,1,0,7,4,1,1478,9,12.0,37.88,17,58,2
38,5,0,1,1,12,0,1496,9,12.0,30.98,17,75,3
50,6,0,1,1,12,0,1361,3,4.0,30.88,4,72,3
50,7,0,0,1,12,0,2228,0,4.5,30.76,22,58,2
26,8,0,1,1,12,0,2270,10,2.5,30.84,10,74,3
50,1,0,1,3,13,0,1878,0,3.5,30.94,22,70,4
38,2,0,1,3,13,0,1456,9,2.5,30.98,17,71,4
38,3,0,0,3,13,0,1657,7,7.0,31.38,11,64,4
26,4,0,1,3,13,0,1139,1,6.0,31.18,13,74,4
38,5,0,0,3,13,0,2357,4,10.0,31.29,2,64,5
38,6,0,1,3,13,0,339,6,12.0,30.78,15,72,3
50,8,0,1,2,1,0,1671,6,2.5,30.94,15,72,2
27,1,0,0,4,2,0,1141,3,12.0,31.77,4,64,6
27,3,0,0,4,2,0,96,2,6.0,31.98,16,66,6
26,5,0,0,4,2,0,695,10,2.5,31.95,10,53,6
27,6,0,0,4,2,0,1125,1,4.0,31.79,13,57,6
26,8,0,0,4,2,0,92,12,10.0,31.68,18,60,6
26,1,0,1,2,3,0,1117,2,4.0,31.22,16,75,4
62,2,0,1,2,3,0,2442,0,2.5,31.01,22,75,3
38,4,0,1,2,15,0,2211,1,8.0,30.99,13,76,3
38,5,0,1,2,15,0,1550,9,4.0,30.77,17,70,2
38,6,0,0,2,15,0,839,6,12.0,30.67,15,62,2
39,7,0,1,2,15,0,360,0,10.0,31.08,22,75,4
26,8,0,0,2,15,0,276,2,2.5,31.42,16,64,4
38,8,1,1,3,15,0,538,0,2.5,38.45,22,80,5
38,5,1,1,7,4,1,2557,13,10.0,37.68,21,70,3
26,6,1,0,7,4,1,1395,8,8.0,38.07,8,55,3
27,7,1,0,7,4,1,1610,1,2.5,37.94,13,58,4
39,1,0,1,3,5,1,2477,13,12.0,31.62,21,69,5
26,2,0,0,3,5,1,2578,15,4.0,31.34,3,63,5
38,3,0,0,3,5,1,991,6,10.0,30.65,15,59,2
26,4,0,0,3,5,1,1927,4,3.5,31.38,2,60,5
39,5,0,1,3,5,1,1198,3,8.0,30.58,4,69,3
51,6,0,0,3,5,1,769,0,7.0,31.41,22,63,5
26,7,0,1,3,5,1,198,2,2.5,31.38,16,82,5
39,7,0,0,3,13,0,2568,13,4.0,31.01,21,66,3
62,8,0,0,3,13,0,678,15,8.0,30.55,3,65,2
39,1,0,1,2,14,0,2028,0,8.0,30.83,22,74,2
38,2,0,1,2,14,0,791,6,12.0,30.79,15,73,2
38,3,0,0,2,14,0,2561,13,7.0,30.93,21,65,3
26,4,0,1,2,14,0,1939,1,2.5,30.87,13,74,4
51,5,0,1,2,14,0,1346,10,4.0,31.05,10,71,3
38,6,0,0,2,14,0,1569,9,4.5,30.73,17,63,2
26,8,0,0,2,14,0,1145,3,10.0,31.34,4,62,4
27,3,0,1,2,3,0,1603,12,12.0,31.11,18,65,4
39,4,0,0,2,3,0,2113,7,10.0,30.81,11,70,3
51,5,0,1,2,3,0,2556,13,6.0,30.87,21,74,3
62,7,0,0,2,3,0,1983,1,8.0,30.65,13,67,2
50,8,0,1,2,3,0,1595,8,3.5,30.87,8,73,2
51,1,0,1,1,4,0,842,6,10.0,30.63,15,78,2
50,2,0,1,1,4,0,2448,1,12.0,31.01,13,79,2
27,3,0,0,1,4,0,1240,15,7.0,31.01,3,63,3
38,4,0,1,1,4,0,1281,13,8.0,30.81,21,70,2
26,8,0,1,3,5,1,619,5,6.0,31.32,5,78,5
50,1,0,1,0,6,1,1243,4,12.0,30.25,2,70,2
38,2,0,1,0,6,1,2038,7,2.5,30.98,11,85,2
39,3,0,0,0,6,1,381,6,8.0,30.69,15,60,2
38,4,0,1,0,6,1,75,8,4.0,30.94,8,74,2
26,5,0,0,0,6,1,1570,9,4.5,30.89,17,62,2
38,6,0,1,0,6,1,2012,10,10.0,30.65,10,73,2
26,7,0,0,0,6,1,2222,12,7.0,30.83,18,64,2
38,8,0,1,0,6,1,1725,5,6.0,30.97,5,75,2
39,2,0,1,3,7,1,412,5,12.0,31.05,5,71,3
38,3,0,0,3,7,1,2561,13,3.5,30.93,21,65,3
38,1,0,1,2,15,0,2490,8,8.0,30.63,8,71,3
38,2,0,0,2,15,0,186,2,12.0,30.78,16,66,2
50,3,0,1,2,15,0,2541,13,3.5,30.76,21,73,2
50,4,0,0,2,15,0,1876,0,10.0,30.72,22,60,3
26,5,0,1,2,15,0,592,4,2.5,31.05,2,68,4
26,6,0,0,2,15,0,332,12,7.0,31.05,18,61,4
50,7,0,1,2,15,0,2581,15,6.0,31.06,3,72,4
38,6,0,1,1,4,0,1869,5,2.5,30.62,5,74,2
27,7,0,1,1,4,0,1114,12,4.0,31.09,18,78,3
38,8,0,1,1,4,0,1188,8,6.0,30.94,8,84,3
27,1,0,0,3,5,0,2281,0,2.5,31.24,22,60,4
26,2,0,1,3,5,0,1978,1,3.5,31.26,13,71,5
27,3,0,1,3,5,0,216,2,12.0,31.51,16,72,5
27,4,0,0,3,5,0,828,6,4.0,31.26,15,59,3
38,5,0,1,3,5,0,1871,5,10.0,31.67,5,78,4
27,3,1,1,3,1,1,1184,1,2.5,38.61,13,75,4
26,4,1,0,3,1,1,1563,9,3.5,38.08,17,64,4
50,5,1,0,3,1,1,685,15,8.0,37.33,3,60,2
38,6,1,0,3,1,1,536,13,10.0,38.18,21,61,4
26,5,0,1,3,7,1,470,15,8.0,30.83,3,66,3
26,6,0,0,3,7,1,124,7,7.0,31.39,11,61,5
38,7,0,0,3,7,1,1400,8,2.5,31.18,8,59,3
26,8,0,1,3,7,1,655,12,6.0,31.39,18,76,5
39,1,1,1,6,8,1,345,6,12.0,37.38,15,69,2
27,2,1,1,6,8,1,1734,10,8.0,37.57,10,75,3
38,3,1,1,6,8,1,468,15,10.0,37.69,3,76,2
38,4,1,0,6,8,1,1369,3,4.0,37.39,4,58,2
51,5,1,1,6,8,1,2053,7,6.0,37.88,11,73,2
27,6,1,0,6,8,1,992,6,2.5,37.68,15,58,3
26,6,0,0,3,5,0,2577,15,6.0,30.96,3,60,5
26,7,0,0,3,5,0,1168,4,8.0,30.84,2,59,5
26,8,0,0,3,5,0,2517,13,7.0,31.01,21,63,4
39,1,0,1,0,6,0,732,7,7.0,30.85,11,68,2
50,2,0,1,0,6,0,947,6,4.5,30.51,15,72,2
39,3,0,1,0,6,0,2491,2,4.0,30.75,16,79,2
39,4,0,1,0,6,0,2395,12,12.0,31.07,18,72,2
39,5,0,0,0,6,0,1272,4,2.5,30.28,2,63,2
38,6,0,1,0,6,0,1949,1,10.0,30.72,13,73,2
38,7,0,0,0,6,0,1535,9,6.0,30.63,17,59,2
38,8,0,0,0,6,0,2268,10,8.0,30.56,10,59,2
26,7,1,0,3,1,1,887,6,7.0,39.21,15,61,5
26,2,0,1,4,2,1,1018,8,7.0,31.79,8,71,6
26,3,0,0,4,2,1,2579,15,4.0,31.41,3,56,6
27,4,0,1,4,2,1,185,2,6.0,31.68,16,73,6
27,5,0,0,4,2,1,1586,12,12.0,32.05,18,61,6
27,6,0,1,4,2,1,653,13,8.0,32.38,21,72,6
26,7,0,1,4,2,1,2084,4,10.0,31.13,2,76,6
27,8,0,0,4,2,1,1174,0,2.5,31.68,22,62,6
39,2,0,0,2,3,1,1348,10,12.0,30.57,10,58,3
26,8,1,1,6,8,1,1530,9,7.0,37.76,17,73,2
39,2,0,1,2,9,1,1219,10,2.5,30.98,10,71,3
39,4,0,1,2,9,1,1661,7,10.0,30.79,11,76,2
38,6,0,0,2,9,1,2098,0,4.0,30.94,22,66,3
62,7,0,1,2,9,1,1913,3,8.0,30.68,4,70,2
26,2,0,1,3,7,0,2439,7,3.5,31.39,11,81,5
27,3,0,0,3,7,0,644,12,12.0,31.11,18,62,5
26,4,0,1,3,7,0,472,15,10.0,32.35,3,70,5
27,5,0,0,3,7,0,543,0,2.5,31.48,22,63,5
26,6,0,0,3,7,0,1499,9,6.0,31.34,17,56,5
27,7,0,1,3,7,0,2137,13,7.0,31.72,21,72,5
39,1,0,1,1,8,0,1096,1,12.0,30.65,13,76,2
27,2,0,0,1,8,0,446,12,2.5,30.58,18,64,3
38,3,0,0,1,8,0,819,6,7.0,30.46,15,62,2
39,3,0,0,2,3,1,1475,9,7.0,30.61,17,58,2
51,5,0,0,2,3,1,1328,15,2.5,30.65,3,59,3
38,6,0,1,2,3,1,1138,1,3.5,30.95,13,69,3
62,8,0,0,2,3,1,351,0,6.0,30.77,22,58,2
39,1,0,0,1,4,1,997,4,12.0,30.69,2,62,2
38,2,0,1,1,4,1,2211,1,7.0,30.97,13,76,3
26,3,0,1,1,4,1,1306,13,6.0,30.84,21,64,3
27,5,0,1,1,4,1,245,2,2.5,31.03,16,72,3
27,6,0,0,1,4,1,2007,0,10.0,30.74,22,59,2
38,1,1,0,5,10,1,1494,9,4.5,37.03,17,63,2
38,2,1,1,5,10,1,161,10,7.0,37.55,10,79,2
38,3,1,1,5,10,1,2512,13,12.0,37.75,21,69,2
38,4,1,1,5,10,1,1748,10,2.5,37.31,10,75,2
50,5,1,1,5,10,1,2106,7,6.0,37.61,11,79,2
38,7,1,1,5,10,1,1492,9,8.0,37.15,17,77,2
27,1,0,1,3,11,1,800,6,12.0,31.49,15,74,5
38,4,0,1,1,8,0,2061,7,4.0,30.98,11,77,3
51,6,0,1,1,8,0,253,2,4.5,30.77,16,73,3
62,7,0,1,1,8,0,175,0,6.0,30.71,22,69,2
27,8,0,0,1,8,0,2387,13,8.0,31.55,21,60,3
26,1,0,1,2,9,0,1912,3,6.0,31.37,4,70,4
50,2,0,0,2,9,0,1852,1,8.0,31.01,13,64,4
38,3,0,0,2,9,0,427,8,7.0,30.79,8,59,2
